   mc> LV       327.10634
   mc> LV       326.99320
   mc> LV       326.65225
   mc> LV       325.44937
   mc> LV       324.04175
   mc> LV       322.19061
   mc> LV       320.51018
   mc> LV       319.11171
   mc> LV       317.78805
   mc> LV       316.89953
